model,seed,condition,accuracy,macro_f1,weighted_f1,mae,pearson
emt_dlfr,29,text_10_middle,0.5673076923076923,0.543576129766783,0.5672276765360158,0.6499875783920288,0.5483587810732801
emt_dlfr,29,text_10_back,0.554945054945055,0.5355771079073831,0.5566281355167332,0.6556549668312073,0.5382265610670877
emt_dlfr,29,text_30_front,0.5453296703296703,0.5215246579063437,0.5454414075763123,0.688595712184906,0.49239623839388785
emt_dlfr,29,text_30_middle,0.554945054945055,0.53022547847521,0.5553350082131885,0.670863151550293,0.5174092768412382
emt_dlfr,29,text_30_back,0.5467032967032966,0.5230129292362159,0.546757591345969,0.67320317029953,0.5139872219553915
emt_dlfr,29,text_50_front,0.521978021978022,0.4934216507565427,0.520994084816411,0.7064392566680908,0.4655063153378914
emt_dlfr,29,text_50_middle,0.5233516483516484,0.5006355288302187,0.5229403120868663,0.6992877125740051,0.48426129499512705
emt_dlfr,29,text_50_back,0.5260989010989011,0.4894585274079497,0.5208855634119195,0.6911412477493286,0.48642833637162497
emt_dlfr,29,audio_10_front,0.5618131868131868,0.5393965393965394,0.5624928696357268,0.6444568037986755,0.5583977549704487
emt_dlfr,29,audio_10_middle,0.5604395604395604,0.5383616273387872,0.5612763767182833,0.6447034478187561,0.5573911359008524
emt_dlfr,29,audio_10_back,0.5782967032967034,0.5619856118909757,0.581202281779074,0.6379085779190063,0.5642706279593463
emt_dlfr,29,audio_30_front,0.5590659340659341,0.5366256476871901,0.5595537520514928,0.6444041132926941,0.5583936483706361
emt_dlfr,29,audio_30_middle,0.5618131868131868,0.5400642571578719,0.5628188703006455,0.6443690061569214,0.556050460501257
emt_dlfr,29,audio_30_back,0.5769230769230769,0.5594953970929859,0.5790855729255309,0.6358762383460999,0.5656864805725961
emt_dlfr,29,audio_50_front,0.5576923076923077,0.5357069153669501,0.5585331123807521,0.6444376707077026,0.5577468439411039
emt_dlfr,29,audio_50_middle,0.5604395604395604,0.5386048859031186,0.5614058341585457,0.643919825553894,0.5554239352099583
emt_dlfr,29,audio_50_back,0.5796703296703297,0.5621761396704691,0.5816971217318309,0.6348457336425781,0.5664895277616135
emt_dlfr,29,vision_10_front,0.5631868131868132,0.540468028745821,0.5635316494170215,0.6453415751457214,0.5575757474814579
emt_dlfr,29,vision_10_middle,0.5631868131868132,0.5411983411983412,0.5638590710019282,0.6454219818115234,0.55757580050706
emt_dlfr,29,vision_10_back,0.5604395604395604,0.537357470443269,0.5616393620070859,0.641765296459198,0.5658541097382405
emt_dlfr,29,vision_30_front,0.5673076923076923,0.545100073086744,0.5681299286854807,0.6460697054862976,0.5563457227619503
emt_dlfr,29,vision_30_middle,0.5576923076923077,0.5364689696515876,0.5588965657252116,0.6465785503387451,0.5561824785928182
emt_dlfr,29,vision_30_back,0.5521978021978022,0.5276142572538809,0.5525698932702305,0.6438518166542053,0.561102743763906
emt_dlfr,29,vision_50_front,0.5673076923076923,0.545666599573338,0.5680460221938621,0.6472182273864746,0.5549452616757371
emt_dlfr,29,vision_50_middle,0.5590659340659341,0.538974905746464,0.5604973602148877,0.6479294896125793,0.5538276804674127
emt_dlfr,29,vision_50_back,0.554945054945055,0.5294778142109525,0.55457638843894,0.6449211239814758,0.5587981480384004
emt_dlfr,29,audio_vision_30_sync,0.5618131868131868,0.5410853725869106,0.5632786661384481,0.6463112831115723,0.5539152687020359
emt_dlfr,29,text_audio_30_sync,0.5563186813186813,0.5315929905229483,0.5562842804778647,0.6704114079475403,0.5162953408061883
emt_dlfr,29,audio_vision_30_offset,0.5521978021978022,0.5276142572538809,0.5525698932702305,0.6435989737510681,0.5611354648991522
emt_dlfr,29,audio_30_two_blocks,0.5769230769230769,0.5600793348398162,0.5803453266252467,0.6356906890869141,0.5657969299102112
emt_dlfr,43,clean,0.5659340659340659,0.5376771919556669,0.5632238000256886,0.6722140312194824,0.4967281168285981
emt_dlfr,43,text_10_front,0.5604395604395604,0.5319970185152282,0.5583335027650616,0.6839044094085693,0.4695300486844295
emt_dlfr,43,text_10_middle,0.5673076923076923,0.538420069835127,0.5631124492377941,0.6786319017410278,0.48667098907705464
emt_dlfr,43,text_10_back,0.5618131868131868,0.5370522963626412,0.5607634483742858,0.6763951778411865,0.4922875219523007
emt_dlfr,43,text_30_front,0.5563186813186813,0.5309230498183987,0.5541264415369961,0.6944738030433655,0.439602406218715
emt_dlfr,43,text_30_middle,0.5315934065934066,0.5034828325269501,0.528964579713004,0.7041795253753662,0.4270708568669681
emt_dlfr,43,text_30_back,0.5480769230769231,0.5166314360010298,0.5437598159069603,0.6814534068107605,0.4851320770858335
emt_dlfr,43,text_50_front,0.5288461538461539,0.5022297916354921,0.5273575588407089,0.7148284912109375,0.403719286128244
emt_dlfr,43,text_50_middle,0.5192307692307693,0.48953865522735246,0.5164858630362607,0.7111018300056458,0.4151632537075226
emt_dlfr,43,text_50_back,0.5343406593406593,0.49979446199740424,0.5290431692544103,0.6989643573760986,0.4406339510498085
emt_dlfr,43,audio_10_front,0.5659340659340659,0.5388884997532343,0.563802560419415,0.6725983023643494,0.4967356666154092
emt_dlfr,43,audio_10_middle,0.5645604395604396,0.5373123436353698,0.5622962572037813,0.6726299524307251,0.4960202570654815
emt_dlfr,43,audio_10_back,0.5728021978021978,0.542241059344651,0.568527641776207,0.664848268032074,0.5059199491518208
emt_dlfr,43,audio_30_front,0.5673076923076923,0.5423311163968824,0.56608382278189,0.673559308052063,0.4953958139836711
emt_dlfr,43,audio_30_middle,0.5673076923076923,0.539534663236327,0.5648720072671901,0.6732161641120911,0.4959202180130477
emt_dlfr,43,audio_30_back,0.5673076923076923,0.5393438124659325,0.5648417427863328,0.6603445410728455,0.51199063598101
emt_dlfr,43,audio_50_front,0.570054945054945,0.5451353937417844,0.5686159375125198,0.674480140209198,0.49384058463724667
emt_dlfr,43,audio_50_middle,0.5714285714285714,0.545017463428015,0.5695112433111937,0.6735395789146423,0.49622677511532265
emt_dlfr,43,audio_50_back,0.5755494505494505,0.5502218403704858,0.5738539353774116,0.6597470045089722,0.5130799986102093
emt_dlfr,43,vision_10_front,0.5631868131868132,0.5353799344322567,0.5607500691735178,0.6729682087898254,0.49559801254364083
emt_dlfr,43,vision_10_middle,0.5673076923076923,0.5392554586215129,0.5647319174693344,0.6722368001937866,0.49639700162741074
emt_dlfr,43,vision_10_back,0.5714285714285714,0.5307606993205306,0.5614413362739952,0.6694549918174744,0.5125005959157027
emt_dlfr,43,vision_30_front,0.5604395604395604,0.5332633816131048,0.5582939927491152,0.6732276082038879,0.4943781490059655
emt_dlfr,43,vision_30_middle,0.5645604395604396,0.5365535164140143,0.5618900892873546,0.673094630241394,0.494955049289286
emt_dlfr,43,vision_30_back,0.5714285714285714,0.526500100600302,0.5576456130688247,0.6732882857322693,0.5146014615087445
emt_dlfr,43,vision_50_front,0.5576923076923077,0.5313117588932806,0.5558074737762237,0.6736872792243958,0.4933428504515632
emt_dlfr,43,vision_50_middle,0.5604395604395604,0.5320156136172655,0.5576583932124344,0.6738977432250977,0.49336694097986905
emt_dlfr,43,vision_50_back,0.5618131868131868,0.5171226026927561,0.5478459221505173,0.6760229468345642,0.5126788156896033
emt_dlfr,43,audio_vision_30_sync,0.5645604395604396,0.5391237695469774,0.5629115461506808,0.6741103529930115,0.4942469140233987
emt_dlfr,43,text_audio_30_sync,0.5288461538461539,0.5014592106103412,0.5266693563064416,0.7048402428627014,0.42667292473326573
emt_dlfr,43,audio_vision_30_offset,0.570054945054945,0.5260715001154258,0.5574712293013191,0.6736025810241699,0.5141939294180307
emt_dlfr,43,audio_30_two_blocks,0.5714285714285714,0.5431046614142397,0.5686140244164697,0.6616299152374268,0.5112184387435009
emt_no_restore,17,clean,0.5824175824175825,0.5510156211086514,0.5758557863941424,0.6406994462013245,0.548662860529359
emt_no_restore,17,text_10_front,0.5714285714285714,0.5344216079853098,0.5617419256672725,0.6470454335212708,0.5339008693452543
emt_no_restore,17,text_10_middle,0.5837912087912088,0.543439013940767,0.5717773605875577,0.6474547982215881,0.5342221849208753
emt_no_restore,17,text_10_back,0.5604395604395604,0.5155561408547095,0.5477261848546102,0.6442298293113708,0.5394463944038586
emt_no_restore,17,text_30_front,0.5576923076923077,0.5019576331343601,0.5354441380835719,0.6639761328697205,0.5012960791717177
emt_no_restore,17,text_30_middle,0.570054945054945,0.5170305704194679,0.5498463813499853,0.6654365658760071,0.5011351822602073
emt_no_restore,17,text_30_back,0.5631868131868132,0.5053680891347162,0.5407280906804982,0.6578711867332458,0.5271714143131654
emt_no_restore,17,text_50_front,0.5467032967032966,0.47395591174191437,0.5136556243218423,0.6865003108978271,0.4685770435099732
emt_no_restore,17,text_50_middle,0.5480769230769231,0.4714272390222747,0.5133316688066833,0.6792616844177246,0.478545521491879
emt_no_restore,17,text_50_back,0.532967032967033,0.4599782129166307,0.5015930016911611,0.6805048584938049,0.48027358376138446
emt_no_restore,17,audio_10_front,0.5824175824175825,0.5508600358952472,0.575893243854376,0.6405913829803467,0.5487921246080406
emt_no_restore,17,audio_10_middle,0.5810439560439561,0.5490898946354044,0.5741983861838507,0.6410578489303589,0.5479860957668707
emt_no_restore,17,audio_10_back,0.5961538461538461,0.5677733946964716,0.5913587973499216,0.6407149434089661,0.5499502944019876
emt_no_restore,17,audio_30_front,0.5824175824175825,0.5500904666268615,0.5755938363595912,0.6404387950897217,0.5488584926559038
emt_no_restore,17,audio_30_middle,0.5782967032967034,0.5449653399948001,0.5710286157151868,0.6409201622009277,0.5476542147329155
emt_no_restore,17,audio_30_back,0.5975274725274725,0.5692484643719243,0.5932602163769916,0.6383640170097351,0.553813487505986
emt_no_restore,17,audio_50_front,0.5796703296703297,0.5470635521835301,0.5726619287203415,0.6406606435775757,0.5482410037515496
emt_no_restore,17,audio_50_middle,0.5782967032967034,0.5450372097316557,0.5711254712568324,0.6407067179679871,0.5478456311418914
emt_no_restore,17,audio_50_back,0.5975274725274725,0.5689433084134533,0.5924925498020731,0.6380090713500977,0.5538392593015686
emt_no_restore,17,vision_10_front,0.5837912087912088,0.5521106686470634,0.5771256378913927,0.6406936645507812,0.5486538067958293
emt_no_restore,17,vision_10_middle,0.5824175824175825,0.5510156211086514,0.5758557863941424,0.6407729983329773,0.5484566176205815
emt_no_restore,17,vision_10_back,0.5837912087912088,0.5443214787224168,0.572141581763245,0.6404436826705933,0.5504387451025832
emt_no_restore,17,vision_30_front,0.5837912087912088,0.5519532676159181,0.5771617940292639,0.640739381313324,0.5486379977327615
emt_no_restore,17,vision_30_middle,0.5824175824175825,0.5501227294839399,0.5753782197317499,0.640920102596283,0.5483725968406933
emt_no_restore,17,vision_30_back,0.5824175824175825,0.5415512681641157,0.5698722887296256,0.6452885866165161,0.5432914094816673
emt_no_restore,17,vision_50_front,0.5837912087912088,0.5519532676159181,0.5771617940292639,0.6409399509429932,0.548415956975662
emt_no_restore,17,vision_50_middle,0.5824175824175825,0.5501227294839399,0.5753782197317499,0.6411266922950745,0.5480413061078373
emt_no_restore,17,vision_50_back,0.5810439560439561,0.5378296465969341,0.5673230593336023,0.6466671824455261,0.5413654647887495
emt_no_restore,17,audio_vision_30_sync,0.5769230769230769,0.5435864935133832,0.5697253731801024,0.6411489844322205,0.5473696813633685
emt_no_restore,17,text_audio_30_sync,0.570054945054945,0.5180941439938388,0.5510357933460627,0.6654360294342041,0.5005000592609428
emt_no_restore,17,audio_vision_30_offset,0.5796703296703297,0.5384763731372066,0.5669674999544944,0.6450481414794922,0.5433864451676582
emt_no_restore,17,audio_30_two_blocks,0.5989010989010989,0.5703003781406619,0.5944589975140271,0.6388358473777771,0.5523674379499559
emt_no_restore,29,clean,0.5796703296703297,0.5523601666143536,0.57784082262585,0.6321913599967957,0.5708551713525665
emt_no_restore,29,text_10_front,0.5741758241758241,0.5470611425886377,0.5723659780251598,0.6449758410453796,0.5554341502961396
emt_no_restore,29,text_10_middle,0.5769230769230769,0.5385173663918104,0.5687670906194018,0.6439796090126038,0.5605222876114163
emt_no_restore,29,text_10_back,0.554945054945055,0.5156224199910433,0.5470062626080923,0.6468722224235535,0.5537939156592828
emt_no_restore,29,text_30_front,0.554945054945055,0.5194463481483117,0.548255538617673,0.6773843765258789,0.5087898602961883
emt_no_restore,29,text_30_middle,0.5398351648351648,0.49938811612601164,0.5305990864737734,0.6647788882255554,0.5238681436173662
emt_no_restore,29,text_30_back,0.532967032967033,0.4793130422591172,0.5150317717078662,0.6649649739265442,0.5302360363288089
emt_no_restore,29,text_50_front,0.5233516483516484,0.47488338992627205,0.508573191147184,0.708430290222168,0.469262089141632
emt_no_restore,29,text_50_middle,0.5247252747252747,0.4758955708494504,0.5104051876663421,0.6948255896568298,0.4874400132531858
emt_no_restore,29,text_50_back,0.5288461538461539,0.46464789134280665,0.5031397392626206,0.6812357902526855,0.49838565398824436
emt_no_restore,29,audio_10_front,0.5782967032967034,0.5513371215518955,0.5766435076960449,0.6321532130241394,0.5707651871765272
emt_no_restore,29,audio_10_middle,0.5810439560439561,0.5543162914541316,0.5795768175197789,0.6319271326065063,0.5706148265225252
emt_no_restore,29,audio_10_back,0.5714285714285714,0.5415319931677834,0.5694885655666104,0.6279548406600952,0.572479883124754
emt_no_restore,29,audio_30_front,0.5796703296703297,0.5523601666143536,0.57784082262585,0.6319913864135742,0.5710108246245651
emt_no_restore,29,audio_30_middle,0.5824175824175825,0.5554547877342784,0.5809038525825486,0.631184995174408,0.5705538783715899
emt_no_restore,29,audio_30_back,0.5741758241758241,0.5441870033451871,0.5705907674198891,0.6264846324920654,0.5733199812510219
emt_no_restore,29,audio_50_front,0.5824175824175825,0.5554547877342784,0.5809038525825486,0.6318323612213135,0.5705915817137271
emt_no_restore,29,audio_50_middle,0.5837912087912088,0.5572592936151891,0.5826943339308215,0.6309823989868164,0.5702464500420455
emt_no_restore,29,audio_50_back,0.5755494505494505,0.5463236408615878,0.5724681322208318,0.6255424618721008,0.5730933728371512
emt_no_restore,29,vision_10_front,0.5810439560439561,0.5533537085915021,0.5792246846654497,0.6321056485176086,0.5706897894726405
emt_no_restore,29,vision_10_middle,0.5810439560439561,0.5533832610695046,0.5790369202470109,0.6322605013847351,0.5706065688670735
emt_no_restore,29,vision_10_back,0.5686813186813187,0.5408371892654839,0.5678977599352211,0.633061945438385,0.5724428758971668
emt_no_restore,29,vision_30_front,0.5824175824175825,0.5543753245615681,0.5804187229680994,0.6325185298919678,0.5700051851195238
emt_no_restore,29,vision_30_middle,0.5824175824175825,0.55440643095416,0.58023182589501,0.6326141357421875,0.5699389022076912
emt_no_restore,29,vision_30_back,0.5755494505494505,0.549563359345968,0.5757431670893209,0.6373382210731506,0.5660907062185563
emt_no_restore,29,vision_50_front,0.5892857142857143,0.5620670338850483,0.5877659635328564,0.6327861547470093,0.5694056733366696
emt_no_restore,29,vision_50_middle,0.5865384615384616,0.5591338663963812,0.5846564268501737,0.6330145597457886,0.5691278364447991
emt_no_restore,29,vision_50_back,0.5741758241758241,0.54859304538139,0.5741692434914167,0.6384923458099365,0.5646536969703458
emt_no_restore,29,audio_vision_30_sync,0.5824175824175825,0.5553410896015427,0.5807745206416162,0.631397008895874,0.5696947897710245
emt_no_restore,29,text_audio_30_sync,0.5384615384615384,0.49729168006731134,0.5290094811105831,0.6641305088996887,0.5238859668161097
emt_no_restore,29,audio_vision_30_offset,0.5714285714285714,0.5462539552990231,0.5720920583747562,0.637047290802002,0.5661379792469063
emt_no_restore,29,audio_30_two_blocks,0.5769230769230769,0.5479718385503259,0.5749731156731666,0.6265429258346558,0.5740758479144655
emt_no_restore,43,clean,0.5741758241758241,0.5427473170736284,0.5673701103836354,0.6793537139892578,0.5037681895614151
emt_no_restore,43,text_10_front,0.5618131868131868,0.5226266676379269,0.5516171082077949,0.6908999681472778,0.47738440860153064
emt_no_restore,43,text_10_middle,0.5467032967032966,0.5101958689038962,0.5384026077795451,0.6913824677467346,0.48633560299410944
emt_no_restore,43,text_10_back,0.5563186813186813,0.5176911545426784,0.5461848146395367,0.6899791955947876,0.4920517650354069
emt_no_restore,43,text_30_front,0.554945054945055,0.5169491404254711,0.5445847376202538,0.7141239047050476,0.4322445313611625
emt_no_restore,43,text_30_middle,0.5412087912087912,0.5061958940937125,0.5327058784462562,0.7167423963546753,0.43591034860546807
emt_no_restore,43,text_30_back,0.5384615384615384,0.49691941724195354,0.5269158681579791,0.7018981575965881,0.4771101576788381
emt_no_restore,43,text_50_front,0.5233516483516484,0.47111047499397013,0.5065790065790066,0.7419643402099609,0.40371537255801904
emt_no_restore,43,text_50_middle,0.49038461538461536,0.4450188455922806,0.4781000521643779,0.7393198609352112,0.40733459729076743
emt_no_restore,43,text_50_back,0.5164835164835165,0.4683044100035099,0.502177073470754,0.7172033190727234,0.4385264006441792
emt_no_restore,43,audio_10_front,0.5728021978021978,0.5411569790654758,0.5660593426699869,0.6796384453773499,0.5034370146264666
emt_no_restore,43,audio_10_middle,0.5714285714285714,0.5392192946372513,0.5643953569650164,0.6795694231987,0.5029735942666814
emt_no_restore,43,audio_10_back,0.5782967032967034,0.5394377119871828,0.5678172692726305,0.6761501431465149,0.5243769651933399
emt_no_restore,43,audio_30_front,0.5728021978021978,0.5411569790654758,0.5660593426699869,0.6799687743186951,0.5027441950971407
emt_no_restore,43,audio_30_middle,0.5728021978021978,0.5408059133284825,0.5657033045372629,0.6789003014564514,0.5031748900088236
emt_no_restore,43,audio_30_back,0.5755494505494505,0.5339018619826812,0.564013837542419,0.6781538128852844,0.5251186290229524
emt_no_restore,43,audio_50_front,0.5728021978021978,0.5416868624718596,0.5661679524005616,0.6798635721206665,0.5020181624797208
emt_no_restore,43,audio_50_middle,0.5755494505494505,0.5443360671312131,0.568639524059708,0.6792577505111694,0.5030077197944437
emt_no_restore,43,audio_50_back,0.5769230769230769,0.5366100246156645,0.566418722640975,0.677661657333374,0.5248811626982844
emt_no_restore,43,vision_10_front,0.5741758241758241,0.5428763067032237,0.5672731632499788,0.6797023415565491,0.5032652298702543
emt_no_restore,43,vision_10_middle,0.5741758241758241,0.5427473170736284,0.5673701103836354,0.6791385412216187,0.5038668481974797
emt_no_restore,43,vision_10_back,0.5782967032967034,0.5338406876551876,0.5639268156240392,0.680141270160675,0.5115481395985605
emt_no_restore,43,vision_30_front,0.5741758241758241,0.5428763067032237,0.5672731632499788,0.6795585751533508,0.5031628195390242
emt_no_restore,43,vision_30_middle,0.5755494505494505,0.5443348353834288,0.56867824052698,0.6790376305580139,0.5035058975575409
emt_no_restore,43,vision_30_back,0.5769230769230769,0.5276048008806256,0.5592085642044461,0.6886364817619324,0.5067865769923571
emt_no_restore,43,vision_50_front,0.5755494505494505,0.5448113005617605,0.5689351088526586,0.6793242692947388,0.5030688386186061
emt_no_restore,43,vision_50_middle,0.5728021978021978,0.5414131249691123,0.5658646022772119,0.679361879825592,0.503302015060538
emt_no_restore,43,vision_50_back,0.5741758241758241,0.5216718763922027,0.554448177927606,0.6906735301017761,0.5066760136205655
emt_no_restore,43,audio_vision_30_sync,0.5755494505494505,0.5438427552076172,0.5684090362606806,0.6785579323768616,0.5029663806459862
emt_no_restore,43,text_audio_30_sync,0.5439560439560439,0.5083173141411955,0.5352172289060126,0.7160451412200928,0.4359856012170842
emt_no_restore,43,audio_vision_30_offset,0.5769230769230769,0.5269845341712037,0.5587630295276277,0.6890352964401245,0.506143310617506
emt_no_restore,43,audio_30_two_blocks,0.5796703296703297,0.5396156588024018,0.5686500131665334,0.6774028539657593,0.5265088649406918
