polarity,false_positive_rate,true_positive_rate
2,0.5,0.8372781065088757
2,0.5076923076923077,0.8372781065088757
2,0.5076923076923077,0.8402366863905325
2,0.5128205128205128,0.8402366863905325
2,0.5128205128205128,0.8431952662721893
2,0.5282051282051282,0.8431952662721893
2,0.5282051282051282,0.8461538461538461
2,0.5384615384615384,0.8461538461538461
2,0.5384615384615384,0.849112426035503
2,0.5461538461538461,0.849112426035503
2,0.5461538461538461,0.8520710059171598
2,0.5538461538461539,0.8520710059171598
2,0.5538461538461539,0.8550295857988166
2,0.5564102564102564,0.8550295857988166
2,0.5564102564102564,0.8579881656804734
2,0.5717948717948718,0.8579881656804734
2,0.5717948717948718,0.8609467455621301
2,0.5897435897435898,0.8609467455621301
2,0.5897435897435898,0.863905325443787
2,0.5948717948717949,0.863905325443787
2,0.5948717948717949,0.8668639053254438
2,0.6,0.8668639053254438
2,0.6,0.8727810650887574
2,0.6051282051282051,0.8727810650887574
2,0.6051282051282051,0.8757396449704142
2,0.6102564102564103,0.8757396449704142
2,0.6102564102564103,0.878698224852071
2,0.617948717948718,0.878698224852071
2,0.617948717948718,0.8816568047337278
