sample_id,modality,absolute_error_change,intensity_change,class_changed
QjcQx8_PQfw$_$10,text,0.03327745199203491,-0.03327745199203491,False
QjcQx8_PQfw$_$7,text,0.06605497002601624,0.06605497747659683,False
QpchvHpGFc8$_$3,text,-0.18687260150909424,0.18687257170677185,False
RArhIHk4Qs4$_$13,text,-0.42525357007980347,0.42525357007980347,False
RArhIHk4Qs4$_$17,text,-0.2788228988647461,0.2788228988647461,True
RArhIHk4Qs4$_$16,text,0.4037927985191345,-0.4037927985191345,False
RArhIHk4Qs4$_$19,text,0.03765660524368286,-0.037656594067811966,False
RArhIHk4Qs4$_$1,text,0.09430292248725891,0.09430292248725891,False
RArhIHk4Qs4$_$2,text,0.14524322748184204,-0.14524322748184204,False
RArhIHk4Qs4$_$7,text,0.33085474371910095,-0.33085474371910095,False
RArhIHk4Qs4$_$6,text,-0.1538519561290741,0.1538519561290741,True
RArhIHk4Qs4$_$8,text,-0.13697293400764465,0.13697293400764465,False
RArhIHk4Qs4$_$21,text,-0.15394327044487,-0.15394327044487,False
ROcTx5VEn7o$_$11,text,0.08140891790390015,0.08140891790390015,False
ROcTx5VEn7o$_$1,text,0.04749441146850586,0.04749441146850586,False
ROcTx5VEn7o$_$5,text,0.09856151044368744,0.09856151044368744,False
ROcTx5VEn7o$_$9,text,-0.03305026888847351,-0.03305026888847351,True
RrGpzInAwCg$_$0,text,-0.1106863021850586,-0.1106863021850586,False
RzOFxDk26p0$_$1,text,0.033130109310150146,-0.033130109310150146,False
RzOFxDk26p0$_$0,text,0.041660308837890625,-0.041660308837890625,False
SHa756SwGJQ$_$0,text,-0.012974604964256287,-0.2133742719888687,False
SHa756SwGJQ$_$2,text,0.22422754764556885,0.22422754764556885,False
SHa756SwGJQ$_$4,text,0.15237367153167725,0.15237361192703247,False
SHa756SwGJQ$_$7,text,0.06950652599334717,-0.06950658559799194,False
SHa756SwGJQ$_$6,text,-0.015033096075057983,-0.20547999441623688,False
TH32jop4FiI$_$15,text,0.09466326236724854,-0.09466324746608734,False
TH32jop4FiI$_$17,text,0.08604836463928223,-0.08604836463928223,False
TWszOxkOV0w$_$1,text,-0.13172602653503418,-0.13172613084316254,False
TXCXFYIc3Yo$_$16,text,-0.015238523483276367,0.015238478779792786,False
TXCXFYIc3Yo$_$2,text,-0.1539459228515625,0.1539459228515625,False
TXCXFYIc3Yo$_$7,text,-0.05081450939178467,0.050814539194107056,False
TXCXFYIc3Yo$_$6,text,-0.6438992023468018,0.6438990831375122,True
TYJzg5IJN8o$_$11,text,0.1410546898841858,0.1410546600818634,False
TYJzg5IJN8o$_$10,text,-0.09403449296951294,-0.09403447806835175,True
TYJzg5IJN8o$_$14,text,0.06775659322738647,-0.06775659322738647,False
TYJzg5IJN8o$_$0,text,0.05262613296508789,-0.05262613296508789,False
TYJzg5IJN8o$_$4,text,-0.35762694478034973,-0.35762694478034973,False
TYJzg5IJN8o$_$7,text,-0.20262537896633148,-0.207353875041008,True
Uc_6d-fkZEc$_$3,text,-0.14903247356414795,-0.14903247356414795,False
UlTJmndbGHM$_$1,text,0.08722752332687378,-0.08722752332687378,False
UlTJmndbGHM$_$4,text,0.24039214849472046,0.24039217829704285,False
VbV9S4svrTg$_$13,text,-0.12688672542572021,-0.12688672542572021,False
VbV9S4svrTg$_$3,text,0.30861663818359375,-0.308616578578949,True
VbV9S4svrTg$_$7,text,0.33810490369796753,-0.33810490369796753,False
VbV9S4svrTg$_$8,text,0.01512134075164795,-0.01512134075164795,False
VinxKpWioTo$_$1,text,-0.022156953811645508,-0.022156953811645508,False
VinxKpWioTo$_$0,text,-0.20160365104675293,-0.20160365104675293,False
VinxKpWioTo$_$3,text,-0.031324565410614014,-0.031324565410614014,False
VinxKpWioTo$_$5,text,-0.06965649127960205,-0.06965649127960205,False
ViyQVpGW05w$_$1,text,0.031511008739471436,-0.031511008739471436,False
ViyQVpGW05w$_$4,text,0.4597930312156677,0.4597930312156677,False
ViyQVpGW05w$_$6,text,0.0879436731338501,0.0879436731338501,False
Vuay0mVKkik$_$3,text,-0.1417849063873291,-0.1417848765850067,False
WmQF5RmbsVQ$_$6,text,0.09951651096343994,0.09951651096343994,False
Wrcf2xtqbkQ$_$9,text,0.03867621719837189,-0.03867621719837189,False
Wrcf2xtqbkQ$_$8,text,0.03900104761123657,0.03900102898478508,False
WxajvjGKz7Y$_$0,text,0.036165714263916016,-0.036165714263916016,False
WxajvjGKz7Y$_$3,text,-0.05321088433265686,-0.0730215311050415,False
WxajvjGKz7Y$_$6,text,0.15450170636177063,0.15450170636177063,False
XIGpuL-Kkyk$_$12,text,0.04841935634613037,-0.04841940104961395,False
XIGpuL-Kkyk$_$0,text,0.07165408134460449,0.07165408134460449,False
XIGpuL-Kkyk$_$4,text,0.11692321300506592,0.11692321300506592,False
XIGpuL-Kkyk$_$7,text,-0.3493495285511017,-0.3493495285511017,True
XaVYxIW0FDg$_$2,text,0.07370810210704803,0.2431478053331375,False
XyP8bVmGX6M$_$4,text,-0.24873578548431396,-0.24873578548431396,False
XzVapdEr_GY$_$3,text,-0.14178812503814697,0.14178812503814697,False
XzVapdEr_GY$_$4,text,0.225974440574646,-0.22597438097000122,False
Y7h-S3cJ52o$_$0,text,-0.12581217288970947,-0.12581217288970947,False
Y7qkyMyanjU$_$2,text,-0.07736016809940338,-0.07736016809940338,False
Y7qkyMyanjU$_$4,text,0.09481871128082275,0.09481871128082275,False
YbuG8xyUO-o$_$3,text,0.125091552734375,0.125091552734375,True
YbuG8xyUO-o$_$2,text,0.021386444568634033,-0.021386444568634033,False
Z7L3V5bwzI0$_$2,text,-0.4098621606826782,0.409862220287323,False
ZaoFHcbRM9g$_$3,text,0.41720128059387207,-0.4172011911869049,False
ZaoFHcbRM9g$_$2,text,-0.43947160243988037,0.43947160243988037,True
ZaoFHcbRM9g$_$5,text,0.0937078595161438,0.0937078595161438,False
ZaoFHcbRM9g$_$9,text,0.12511694431304932,0.12511689960956573,False
ZaoFHcbRM9g$_$8,text,-0.17266225814819336,-0.17266225814819336,False
Zvisaa77Cng$_$1,text,0.10701632499694824,0.10701628029346466,False
Zvisaa77Cng$_$5,text,-0.2813785672187805,0.2813785672187805,True
_7HVhnSYX1Y$_$26,text,-0.018971383571624756,-0.018971383571624756,False
_7HVhnSYX1Y$_$12,text,-0.19179773330688477,-0.19179773330688477,False
_7HVhnSYX1Y$_$14,text,-0.04542374610900879,-0.17490696907043457,False
_7HVhnSYX1Y$_$19,text,-0.2794942855834961,0.2794942855834961,False
_7HVhnSYX1Y$_$31,text,-0.0016093254089355469,-0.0016093254089355469,False
_7HVhnSYX1Y$_$3,text,0.23423495888710022,-0.2342349737882614,False
_BvNNdEkhZA$_$14,text,0.3181881904602051,0.3181881308555603,False
_BvNNdEkhZA$_$19,text,0.07431003451347351,-0.07431001961231232,False
_BvNNdEkhZA$_$7,text,0.009563922882080078,-0.009563922882080078,False
_BvNNdEkhZA$_$6,text,-0.10622143000364304,-0.1491595208644867,False
_BvNNdEkhZA$_$9,text,-0.07571829855442047,0.07571829855442047,False
_aZDaIfGfPo$_$1,text,0.1582198143005371,0.1582198143005371,False
_aZDaIfGfPo$_$0,text,0.03996109962463379,-0.03996109962463379,False
_gr7o5ynhnw$_$13,text,-0.06474345922470093,-0.06474345922470093,False
_gr7o5ynhnw$_$12,text,-0.08927798271179199,-0.08927798271179199,False
_gr7o5ynhnw$_$15,text,0.20120781660079956,-0.20120787620544434,False
_gzYkdjNvPc$_$12,text,-0.17681604623794556,0.17681607604026794,False
_gzYkdjNvPc$_$17,text,0.4728946089744568,0.4728946089744568,False
_gzYkdjNvPc$_$1,text,0.5097653865814209,0.5097653865814209,False
_gzYkdjNvPc$_$3,text,0.042519718408584595,0.042519718408584595,False
_gzYkdjNvPc$_$2,text,0.21649253368377686,0.21649254858493805,True
_gzYkdjNvPc$_$5,text,-0.16108158230781555,0.16108161211013794,False
_gzYkdjNvPc$_$4,text,-0.1746702790260315,-0.1746702790260315,True
_gzYkdjNvPc$_$6,text,-0.07814431190490723,0.17188316583633423,True
_gzYkdjNvPc$_$9,text,-0.006981611251831055,0.006981611251831055,False
a-WihYDk6vc$_$8,text,0.04721879959106445,0.04721879959106445,False
a-WihYDk6vc$_$0,text,-0.04931873083114624,-0.04931873083114624,False
aFhc2ddipoM$_$14,text,0.09959566593170166,-0.09959566593170166,False
aK5tRCXjUvU$_$0,text,-0.1221764087677002,0.1221764087677002,False
b-FX9NOVQOM$_$1,text,0.08867347240447998,0.08867354691028595,False
b-FX9NOVQOM$_$4,text,0.038666605949401855,0.038666605949401855,False
b1LEcg6z66g$_$0,text,-0.25468742847442627,-0.25468748807907104,False
b1LEcg6z66g$_$4,text,0.20750972628593445,-0.20750971138477325,False
b1LEcg6z66g$_$8,text,-0.20979326963424683,-0.20979328453540802,True
bAkUEnPoucg$_$3,text,0.2492600679397583,-0.2492600381374359,False
bNQkb4K5DX0$_$3,text,-0.15558239817619324,0.15558238327503204,False
bNQkb4K5DX0$_$7,text,0.023435592651367188,-0.023435652256011963,False
bWunvAd96zI$_$1,text,0.10439205169677734,0.10439200699329376,False
bWunvAd96zI$_$2,text,0.18165665864944458,-0.1816566437482834,False
bWunvAd96zI$_$5,text,0.09548084437847137,0.09548084437847137,False
bWunvAd96zI$_$4,text,-0.17070189118385315,-0.17070189118385315,False
bj9e8w4vNxo$_$12,text,0.015543373301625252,0.07786423712968826,False
bpvYdXVlgvc$_$1,text,-0.030263349413871765,-0.030263349413871765,True
bpvYdXVlgvc$_$3,text,-0.04544544219970703,-0.04544539749622345,False
bpvYdXVlgvc$_$4,text,0.1661936640739441,0.1661936640739441,False
bpvYdXVlgvc$_$6,text,-0.11014294624328613,-0.11014300584793091,False
c1a1y9ytHH0$_$0,text,0.007279932498931885,-0.007279932498931885,True
c1a1y9ytHH0$_$3,text,-0.09808672964572906,-0.09808672964572906,False
c1a1y9ytHH0$_$7,text,-0.20615816116333008,-0.20615816116333008,False
c5cB7AfVgcE$_$12,text,0.0692363977432251,-0.06923641264438629,False
c5cB7AfVgcE$_$5,text,-0.19827499985694885,-0.19827499985694885,False
d8BR6hsvzoY$_$1,text,0.10666459798812866,-0.10666455328464508,True
d8BR6hsvzoY$_$0,text,0.0534893274307251,0.0534893274307251,False
d8BR6hsvzoY$_$2,text,-0.21044868230819702,-0.21044868230819702,False
d8BR6hsvzoY$_$5,text,-0.15902364253997803,-0.15902364253997803,True
d8BR6hsvzoY$_$6,text,0.04508063197135925,-0.04508063197135925,False
d8BR6hsvzoY$_$9,text,-0.10467526316642761,-0.10467526316642761,False
d8BR6hsvzoY$_$8,text,0.16688776016235352,-0.16688774526119232,False
dBWvtPeHpWM$_$4,text,-0.03181314468383789,0.03181314468383789,False
dEDbm2ubVRQ$_$0,text,0.24227237701416016,0.24227240681648254,False
dEDbm2ubVRQ$_$3,text,0.13138847053050995,-0.13138847053050995,False
dEDbm2ubVRQ$_$8,text,0.121432363986969,0.121432363986969,False
dt641WxonBI$_$1,text,0.03570973873138428,0.03570973873138428,False
dt641WxonBI$_$3,text,-0.1719854474067688,0.1719854474067688,False
eOiC1kb17P4$_$0,text,-0.18216431140899658,0.18216432631015778,False
erNDEjQeox8$_$12,text,-0.05011475086212158,0.05011478811502457,False
ewBrNsyY82Q$_$4,text,-0.09839552640914917,-0.09839552640914917,False
fWOIAxzBQFY$_$12,text,0.04446601867675781,0.04446601867675781,False
fWOIAxzBQFY$_$5,text,0.11872357130050659,-0.11872357130050659,False
fWOIAxzBQFY$_$7,text,0.06422305107116699,0.06422305107116699,False
f_ZJ7L14oYQ$_$11,text,-0.02780139446258545,0.027801454067230225,False
f_ZJ7L14oYQ$_$27,text,0.18933725357055664,-0.18933731317520142,False
f_ZJ7L14oYQ$_$21,text,-0.025725603103637695,0.025725603103637695,False
f_ZJ7L14oYQ$_$17,text,0.10866492986679077,0.10866494476795197,False
f_ZJ7L14oYQ$_$9,text,-0.10868603736162186,0.1557600200176239,True
f_ZJ7L14oYQ$_$8,text,0.16472846269607544,-0.16472850739955902,True
ffrJ91swyq0$_$1,text,0.3396008014678955,-0.3396008014678955,False
g8Cl74tS3oY$_$2,text,-0.009478211402893066,0.10993516445159912,False
g8Cl74tS3oY$_$6,text,-0.16049113869667053,0.16049113869667053,False
gR4gM_WXesQ$_$10,text,-0.022676721215248108,0.022676721215248108,False
gR4gM_WXesQ$_$26,text,0.05732078105211258,0.05732078105211258,False
gR4gM_WXesQ$_$20,text,-0.285442590713501,-0.2854425609111786,False
gR4gM_WXesQ$_$24,text,0.09240248799324036,0.09240250289440155,False
gR4gM_WXesQ$_$18,text,0.011225581169128418,-0.011225670576095581,False
gR4gM_WXesQ$_$3,text,-0.2037370502948761,0.2037370353937149,True
gR4gM_WXesQ$_$4,text,0.1283886432647705,-0.1283886432647705,False
gR4gM_WXesQ$_$8,text,0.2865281105041504,-0.286528080701828,False
gVqs4TzqySw$_$1,text,0.08791318535804749,0.23560616374015808,False
gVqs4TzqySw$_$3,text,-0.3439638912677765,-0.520639181137085,True
gVqs4TzqySw$_$2,text,-0.2752493619918823,-0.2752493619918823,False
gVqs4TzqySw$_$4,text,0.007913408800959587,0.007913408800959587,False
goMtnNHQ_z4$_$1,text,-0.2558891773223877,-0.4167556166648865,False
goMtnNHQ_z4$_$2,text,-0.03446829319000244,0.03446829319000244,False
goMtnNHQ_z4$_$13,text,0.02928948402404785,0.11963963508605957,False
goMtnNHQ_z4$_$12,text,-0.347930908203125,-0.3479308485984802,False
hqzF4IDaIYE$_$0,text,0.48598599433898926,0.48598602414131165,False
hqzF4IDaIYE$_$3,text,-0.018774747848510742,0.018774747848510742,False
hqzF4IDaIYE$_$2,text,-0.037466734647750854,0.037466734647750854,False
hqzF4IDaIYE$_$4,text,-0.07463973760604858,0.07463972270488739,False
hqzF4IDaIYE$_$6,text,0.2493688464164734,0.2493688017129898,False
hvfaYsv7p8E$_$0,text,-0.19566980004310608,-0.19566980004310608,False
iUXqlrui25c$_$10,text,0.25058233737945557,0.25058239698410034,False
iUXqlrui25c$_$21,text,0.21377962827682495,0.21377970278263092,True
iUXqlrui25c$_$23,text,0.31533679366111755,-0.31533679366111755,False
icbUzboLcDQ$_$0,text,0.30080151557922363,0.3008015751838684,False
ioupaiAuRr0$_$5,text,-0.108066126704216,-0.108066126704216,False
ioupaiAuRr0$_$4,text,-0.20006152987480164,0.20006152987480164,True
jICmfLeFymA$_$16,text,-0.0077468156814575195,0.0077468156814575195,False
jPrEKz1rAno$_$11,text,0.08664071559906006,-0.08664071559906006,False
jPrEKz1rAno$_$7,text,0.13765215873718262,0.13765215873718262,False
jPrEKz1rAno$_$6,text,0.13020578026771545,-0.13020581007003784,False
k5ZOshC2LP4$_$1,text,0.14371204376220703,0.14371201395988464,False
kbGhEJ4W44o$_$0,text,-0.26648110151290894,0.26648110151290894,False
kfsO4c0Ekes$_$7,text,0.028171181678771973,0.028171181678771973,False
kvUb78Rdzdc$_$3,text,0.4001525640487671,-0.4001525938510895,False
lO87-4Kf0cQ$_$2,text,0.070731520652771,0.070731520652771,False
lO87-4Kf0cQ$_$5,text,0.06647485494613647,-0.06647484004497528,False
lWf5hHRHIDs$_$11,text,0.135711669921875,-0.135711669921875,False
lawHYX5eB20$_$1,text,0.0707254409790039,0.0707254409790039,False
lawHYX5eB20$_$2,text,0.10994821786880493,-0.10994821786880493,False
mHGaQ_nv9UY$_$13,text,0.0777212381362915,-0.07772126793861389,False
mHGaQ_nv9UY$_$14,text,-0.0014813542366027832,-0.0014813318848609924,False
mHGaQ_nv9UY$_$17,text,-0.08467511832714081,-0.08467511832714081,True
mHGaQ_nv9UY$_$22,text,-0.0971519947052002,0.0971519947052002,False
mHGaQ_nv9UY$_$5,text,-0.1356944739818573,-0.3723354637622833,True
mHGaQ_nv9UY$_$4,text,-0.14739060401916504,-0.14739061892032623,False
mLW-jn67gRE$_$20,text,0.05866187810897827,-0.05866187810897827,False
mLW-jn67gRE$_$17,text,-0.06355845928192139,-0.06355845928192139,False
mLW-jn67gRE$_$1,text,0.44173723459243774,0.44173723459243774,True
mLW-jn67gRE$_$3,text,0.07716718316078186,0.07716718316078186,False
mLW-jn67gRE$_$5,text,0.02339482307434082,0.02339482307434082,False
mLW-jn67gRE$_$6,text,0.3281324803829193,0.3281324803829193,True
mLW-jn67gRE$_$9,text,0.19436530768871307,0.19436530768871307,False
mjpCK2Edsv8$_$0,text,0.1948453187942505,-0.1948452889919281,False
nUZYqTRSGDw$_$4,text,0.027466654777526855,0.027466684579849243,False
nyzIL6YAonY$_$5,text,-0.0023568272590637207,0.0023568272590637207,False
nyzIL6YAonY$_$6,text,-0.08497762680053711,0.08497762680053711,False
ooAF6I-fmTg$_$3,text,0.20442479848861694,-0.20442479848861694,False
ooAF6I-fmTg$_$5,text,-0.052463263273239136,-0.052463263273239136,False
ooAF6I-fmTg$_$7,text,-0.1353060007095337,-0.13530594110488892,False
pOrk7fl1AYo$_$1,text,0.30644431710243225,-0.30644431710243225,True
pOrk7fl1AYo$_$3,text,0.22669793665409088,-0.2266979217529297,False
pOrk7fl1AYo$_$2,text,-0.49526795744895935,0.49526795744895935,True
pOrk7fl1AYo$_$4,text,0.05580246448516846,0.055802442133426666,False
q9yDL81QppI$_$1,text,0.0699658989906311,-0.0699658989906311,False
q9yDL81QppI$_$0,text,0.06958472728729248,0.0695846676826477,False
q9yDL81QppI$_$2,text,0.05016458034515381,0.05016458034515381,False
qK77ZmbqmOM$_$9,text,-0.23101088404655457,-0.23101088404655457,True
qK77ZmbqmOM$_$0,text,-0.025553464889526367,-0.025553464889526367,False
qY1sXq-YCHs$_$8,text,-0.1686483770608902,-0.1686483919620514,True
qmMSumMloAs$_$1,text,0.04643106460571289,-0.04643107205629349,False
qmMSumMloAs$_$3,text,0.3197018504142761,-0.3197018504142761,False
qmMSumMloAs$_$2,text,-0.3918178081512451,0.3918176591396332,True
r13W4H8ZhqI$_$12,text,-0.14985203742980957,0.14985206723213196,False
r13W4H8ZhqI$_$1,text,0.22658506035804749,-0.22658506035804749,True
r13W4H8ZhqI$_$5,text,-0.0352778434753418,0.03527786210179329,False
r13W4H8ZhqI$_$8,text,0.18495619297027588,-0.18495625257492065,False
r5ijC2W9ddk$_$8,text,0.2419549524784088,0.2419549822807312,False
r5ijC2W9ddk$_$0,text,0.22243210673332214,-0.3632296025753021,False
r9tgDqXEcuc$_$4,text,-0.016333356499671936,0.016333356499671936,False
rf0yDSeVEUA$_$1,text,-0.02760791778564453,0.02760791778564453,False
rf0yDSeVEUA$_$0,text,0.2714505195617676,-0.2714505195617676,False
rf0yDSeVEUA$_$3,text,-0.28980162739753723,-0.28980159759521484,False
rojyUp4FPSg$_$26,text,-0.12258535623550415,0.12258535623550415,False
rojyUp4FPSg$_$20,text,0.15529990196228027,-0.15529990196228027,True
rojyUp4FPSg$_$21,text,0.9134299159049988,-0.9134299159049988,False
rojyUp4FPSg$_$23,text,0.3222942352294922,-0.32229429483413696,False
rojyUp4FPSg$_$5,text,0.023626327514648438,0.17754101753234863,False
rojyUp4FPSg$_$7,text,0.3007960915565491,-0.6192426085472107,False
rojyUp4FPSg$_$9,text,0.11339759826660156,-0.11339753866195679,False
rojyUp4FPSg$_$10,text,0.0026373863220214844,-0.0026373863220214844,False
rojyUp4FPSg$_$12,text,0.21333861351013184,-0.21333864331245422,False
rojyUp4FPSg$_$16,text,-0.3484843969345093,0.3484843671321869,True
rojyUp4FPSg$_$18,text,-0.0160597562789917,0.016059696674346924,False
rojyUp4FPSg$_$37,text,0.1356065273284912,-0.1356065273284912,False
rojyUp4FPSg$_$36,text,0.07148218154907227,-0.07657146453857422,False
rojyUp4FPSg$_$34,text,0.038199663162231445,-0.038199663162231445,False
rojyUp4FPSg$_$32,text,-0.03220602869987488,-0.6384488940238953,False
rwNlqh0k1j4$_$15,text,-0.3382585048675537,-0.3382584750652313,False
rwNlqh0k1j4$_$3,text,0.0771493911743164,0.0771493911743164,False
rwNlqh0k1j4$_$2,text,0.18649566173553467,-0.18649566173553467,False
rwNlqh0k1j4$_$7,text,-0.09139703214168549,-0.09139703214168549,False
sC16n1k66io$_$2,text,-0.15723097324371338,0.15723104774951935,True
sC16n1k66io$_$16,text,0.3715217709541321,-0.3715217411518097,True
sPremsknoLM$_$1,text,0.007276251912117004,0.007276251912117004,False
ssqiwP19JhM$_$10,text,0.1941564679145813,0.1941564679145813,False
ssqiwP19JhM$_$2,text,0.026743441820144653,0.026743412017822266,False
szic2IB9HB4$_$5,text,-0.30098819732666016,0.30098819732666016,True
tQ-CIfgj-Js$_$3,text,0.22220434248447418,0.22220434248447418,False
tXQpm-nKxNA$_$5,text,0.06039690971374512,-0.06039690971374512,False
tXQpm-nKxNA$_$7,text,0.0218503475189209,-0.0218503475189209,False
uacdDoBtT1k$_$0,text,0.07992368936538696,0.07992368936538696,False
uacdDoBtT1k$_$6,text,-0.0004253387451171875,0.17909860610961914,True
unNY4zIk8MM$_$1,text,0.12288576364517212,-0.12288576364517212,False
unNY4zIk8MM$_$3,text,-0.09385544061660767,0.09385544061660767,False
unNY4zIk8MM$_$5,text,-0.016457080841064453,-0.016457080841064453,False
unNY4zIk8MM$_$8,text,-0.0031295418739318848,-0.0031295418739318848,False
uooIiW6dEyg$_$1,text,-0.33207136392593384,-0.33207136392593384,True
uooIiW6dEyg$_$5,text,-0.029511868953704834,-0.029511868953704834,False
v2Rr-EsJda8$_$0,text,-0.3299291729927063,-0.3299291729927063,False
v2Rr-EsJda8$_$6,text,-0.0660926103591919,0.0660926103591919,False
v9gjg7TDlTA$_$0,text,-0.11991137266159058,0.11991135776042938,True
v9gjg7TDlTA$_$4,text,0.01942574977874756,-0.01942574977874756,False
vHzbn_YW76s$_$3,text,0.3167530298233032,0.31675300002098083,True
vU0a4F36Ksw$_$13,text,-0.06802952289581299,-0.06802952289581299,False
vU0a4F36Ksw$_$12,text,-0.04492044448852539,-0.04492044448852539,False
vU0a4F36Ksw$_$17,text,-0.011555314064025879,0.011555254459381104,False
vU0a4F36Ksw$_$0,text,-0.037333548069000244,0.037333548069000244,False
vU0a4F36Ksw$_$3,text,0.4072635769844055,-0.4072635769844055,False
vU0a4F36Ksw$_$5,text,0.06029367446899414,-0.060293614864349365,False
vU0a4F36Ksw$_$7,text,-0.023897767066955566,0.023897767066955566,False
vU0a4F36Ksw$_$20,text,-0.26073694229125977,0.2607368528842926,True
vbr3EA8cJTI$_$0,text,-0.0020210742950439453,0.0020210742950439453,False
vbr3EA8cJTI$_$2,text,0.12472224235534668,-0.12472224235534668,False
vbr3EA8cJTI$_$7,text,0.04233121871948242,0.04233121871948242,False
vbr3EA8cJTI$_$6,text,-0.0943753719329834,-0.0943753719329834,False
wF8980oGklk$_$24,text,0.16627728939056396,-0.16627724468708038,True
wF8980oGklk$_$25,text,-0.08293759822845459,0.08293761312961578,False
wF8980oGklk$_$1,text,-0.12327450513839722,-0.12327450513839722,False
wF8980oGklk$_$0,text,-0.026846766471862793,-0.026846766471862793,False
wF8980oGklk$_$3,text,-0.35657888650894165,-0.6394911408424377,True
wF8980oGklk$_$2,text,-0.08786594867706299,0.08786594867706299,False
wF8980oGklk$_$6,text,0.11917685717344284,0.11917685717344284,False
wF8980oGklk$_$17,text,-0.04522442817687988,0.04522442817687988,False
wosolsrH3sM$_$6,text,-0.09503781795501709,0.09503782540559769,False
x-zGBp7axao$_$3,text,-0.39783018827438354,0.39783015847206116,False
x2lOwQaAn4g$_$4,text,-0.11012136936187744,-0.11012136936187744,False
xUgAP84vsg4$_$15,text,0.6376183032989502,-0.6376183032989502,False
xUgAP84vsg4$_$4,text,0.13352560997009277,-0.13352560997009277,False
xUgAP84vsg4$_$8,text,0.3334779143333435,-0.3334779143333435,False
xivYoEUQ5sk$_$5,text,-0.28775763511657715,0.28775766491889954,False
xivYoEUQ5sk$_$4,text,-0.18516087532043457,0.18516087532043457,False
xjsaS-LeZ14$_$20,text,0.25669896602630615,-0.25669896602630615,False
xjsaS-LeZ14$_$14,text,-0.013616979122161865,0.013616979122161865,False
xjsaS-LeZ14$_$6,text,0.10060608386993408,-0.10060607641935349,False
y8HXGm1-Ecw$_$7,text,-0.05208772420883179,-0.05208770930767059,False
y9FyTEyGy5Y$_$1,text,-0.0058228373527526855,-0.0058228373527526855,False
zhE_68GMJIk$_$8,text,0.23399658501148224,0.23399658501148224,False
zhE_68GMJIk$_$5,text,0.2861301898956299,-0.2861301898956299,False
zjYEBwXGD8I$_$13,text,-0.19376325607299805,-0.19376325607299805,True
zjYEBwXGD8I$_$15,text,-0.3211353123188019,0.3211353123188019,False
zjYEBwXGD8I$_$0,text,0.03093540668487549,0.03093540668487549,False
zjYEBwXGD8I$_$2,text,0.39404618740081787,-0.3940461277961731,True
zjYEBwXGD8I$_$4,text,0.17076122760772705,-0.19112038612365723,False
zjYEBwXGD8I$_$9,text,0.03571206331253052,0.03571206331253052,False
zk2jTlAtvSU$_$3,text,0.18010102212429047,0.18010102212429047,False
-UacrmKiTn4$_$7,audio,-0.03225421905517578,-0.03225421905517578,False
-qDkUB0GgYY$_$5,audio,-0.017658233642578125,0.017658233642578125,False
0utROiKxejc$_$1,audio,0.015215873718261719,0.015215873718261719,False
0utROiKxejc$_$4,audio,-0.0060506463050842285,0.0060506463050842285,False
0y022OlZ3W0$_$3,audio,-0.014752626419067383,0.014752626419067383,False
0y022OlZ3W0$_$5,audio,-0.012742042541503906,-0.012742042541503906,False
0y022OlZ3W0$_$8,audio,-0.023239314556121826,-0.023239314556121826,False
101787$_$11,audio,0.043089792132377625,-0.043089792132377625,False
101787$_$13,audio,-0.057904601097106934,-0.057904601097106934,False
101787$_$1,audio,0.04034039378166199,0.04034039378166199,False
101787$_$5,audio,0.006952166557312012,0.006952166557312012,False
101787$_$7,audio,0.009390115737915039,-0.009390056133270264,False
101787$_$9,audio,-0.025464653968811035,0.025464653968811035,False
102408$_$2,audio,0.00013396143913269043,-0.00013396143913269043,False
102408$_$5,audio,-0.002039670944213867,-0.002039670944213867,False
102408$_$9,audio,0.0036077499389648438,0.0036077499389648438,False
102858$_$20,audio,-0.04125666618347168,0.041256725788116455,False
102858$_$21,audio,0.021904706954956055,-0.021904587745666504,False
102858$_$1,audio,-0.052109599113464355,0.05210958421230316,False
102858$_$0,audio,0.03896439075469971,0.03896439075469971,False
102858$_$4,audio,0.007299900054931641,-0.00729978084564209,False
102858$_$6,audio,0.0767359733581543,-0.0767359733581543,False
102858$_$10,audio,-0.045850157737731934,0.04585012048482895,False
102858$_$17,audio,0.030205488204956055,-0.03020549565553665,True
102858$_$19,audio,0.005800575017929077,-0.005800575017929077,False
112433$_$10,audio,-0.31652402877807617,0.31652402877807617,False
112433$_$3,audio,0.054642558097839355,-0.054642558097839355,False
112433$_$7,audio,0.002741217613220215,-0.002741217613220215,False
112433$_$6,audio,-0.06337809562683105,-0.06337809562683105,False
117tQqLjza4$_$6,audio,-0.02424556016921997,-0.02424556016921997,False
11j7EfglCAs$_$2,audio,-0.05822932720184326,0.05822932720184326,False
121128$_$10,audio,0.06043815612792969,-0.0604381263256073,False
121128$_$1,audio,-0.02696472406387329,0.02696472406387329,False
121128$_$0,audio,0.01897561550140381,-0.01897561550140381,False
121128$_$5,audio,-0.004877328872680664,0.004877328872680664,False
125344$_$0,audio,-0.002014636993408203,0.0020146742463111877,False
125676$_$0,audio,-0.022494018077850342,-0.022494010627269745,True
125676$_$4,audio,0.03032207489013672,-0.030322134494781494,False
128059$_$11,audio,-0.013126373291015625,0.013126373291015625,False
128059$_$12,audio,-0.07173395156860352,0.07173389196395874,False
128059$_$2,audio,0.008647263050079346,0.008647263050079346,False
128059$_$7,audio,-0.01682865619659424,0.01682865619659424,False
